id,Longitude,Latitude,segment,structure_id,structure_code,pier_id,description,lines,GirderLength,FoundationType,NumberOfColumns,ColumnData,MinError,FailureMode
1010,-122.46845863971878,37.70659291166694,daly,st_19,daly_city_station,p_009,daly city station,"[red,yellow,green,blue]",75.0,footings,2,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72.0, 'nLongBars': 28.0, 'dLongBars': 2.25, 'sTranBars': 2.5, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 180.0, 'column_parameters': {'nd_params': {'a0': 2.5, 'a1': 0.41015625, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.18518518518518517, 'a5': 0.9944294508029663}, 'strength_stiffness': {'strength': 259354.19611627123, 'stiffness': 396299468.36028033, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.35110768331671505, 1.0006182718597203, 1.488016393012534, 0.26582711154447325, 0.27771305340310437, 1.5838409731867726, 1.8798601902515548, 0.7509016567724812, 0.010093286521645178, 4.958885406690559, 0.8562793183949711, 0.014535871716075604, 3.830993396346073, 0.8140850890136963], 'min_error': 0.05886962747807474, 'failure_mode': 'Shear'}, {'column_id': 'col_02', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72.0, 'nLongBars': 28.0, 'dLongBars': 2.25, 'sTranBars': 2.5, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 180.0, 'column_parameters': {'nd_params': {'a0': 2.5, 'a1': 0.41015625, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.18518518518518517, 'a5': 0.9944294508029663}, 'strength_stiffness': {'strength': 259354.19611627123, 'stiffness': 396299468.36028033, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.35110768331671505, 1.0006182718597203, 1.488016393012534, 0.26582711154447325, 0.27771305340310437, 1.5838409731867726, 1.8798601902515548, 0.7509016567724812, 0.010093286521645178, 4.958885406690559, 0.8562793183949711, 0.014535871716075604, 3.830993396346073, 0.8140850890136963], 'min_error': 0.05886962747807474, 'failure_mode': 'Shear'}]",0.05886962747807474,Shear
1011,-122.46115965337931,37.710056984564865,"[daly,balb]",as_16,balbpark_daly_aerial,p_002,aerial between balboa park and daly city,"[red,yellow,green,blue]",70.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 28, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 67.87200000000007, 'column_parameters': {'nd_params': {'a0': 0.9426666666666677, 'a1': 0.41015625, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 2.7032785542641884}, 'strength_stiffness': {'strength': 95940.61096928483, 'stiffness': 1051006369.4137552, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.3629607890170907, 1.0032598326207762, 1.3940976990868161, 0.33205664133827395, 0.28287355460559027, 4.624425343770808, 4.808439425274754, 0.6516733675359865, 0.0029045185095082976, 2.818431042973081, 0.8691658728815772, 0.02403312056869402, 4.627560078661647, 1.9970635080021635], 'min_error': 0.048071180570745706, 'failure_mode': 'Shear'}]",0.048071180570745706,Shear
1012,-122.4609176800089,37.71005500575357,"[daly,balb]",as_16,balbpark_daly_aerial,p_003,aerial between balboa park and daly city,"[red,yellow,green,blue]",70.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 28, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 114.97200000000021, 'column_parameters': {'nd_params': {'a0': 1.5968333333333362, 'a1': 0.41015625, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5958400483162758}, 'strength_stiffness': {'strength': 162518.91684878335, 'stiffness': 620445885.1272513, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.38209822894592116, 1.0154241525712921, 1.3813314909031804, 0.20823012837453775, 0.25207084516161476, 2.7443665035904092, 2.909172768212729, 0.7502429206604259, 0.006333724465086109, 4.425788790104775, 0.8081679047540078, 0.020632110382348298, 3.816947157064513, 0.9070113121518341], 'min_error': 0.05494491722446982, 'failure_mode': 'Shear'}]",0.05494491722446982,Shear
1013,-122.46067570672379,37.710053029191,"[daly,balb]",as_16,balbpark_daly_aerial,p_004,aerial between balboa park and daly city,"[red,yellow,green,blue]",70.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 32, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 186.07199999999966, 'column_parameters': {'nd_params': {'a0': 2.584333333333329, 'a1': 0.46875, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.2236709374064234}, 'strength_stiffness': {'strength': 237007.82084598404, 'stiffness': 383367214.3302087, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2977823183589232, 0.9912592288646804, 1.5445992221579576, 0.24432349776009382, 0.2536183046141724, 1.5946645184383437, 2.0340749404008944, 0.7438504956265227, 0.009881337348860039, 5.124537195737471, 0.8470970080588447, 0.015708635325258992, 3.831887776769538, 0.9688944465947434], 'min_error': 0.05770284598961574, 'failure_mode': 'Shear'}]",0.05770284598961574,Shear
1014,-122.46036459911727,37.71005048322696,"[daly,balb]",as_16,balbpark_daly_aerial,p_005,aerial between balboa park and daly city,"[red,yellow,green,blue]",80.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 36, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 239.77199999999993, 'column_parameters': {'nd_params': {'a0': 3.3301666666666656, 'a1': 0.52734375, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.1464872039401712}, 'strength_stiffness': {'strength': 279710.9007376078, 'stiffness': 297507233.14169496, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.7353999614582604, 1.0077368209316013, 0.9761352999205869, 0.4610631087520421, 0.43189235269357146, 3.218871922651422, 1.484624070127177, 0.7615178830458765, 0.009739962007297324, 5.245971665623197, 0.42734762302533175, 0.013040876203916581, 5.619191554738198, 0.648810691409031], 'min_error': 0.04995817807542552, 'failure_mode': 'Flexure'}]",0.04995817807542552,Flexure
1015,-122.46017838004751,37.710014630405276,"[daly,balb]",as_16,balbpark_daly_aerial,p_006,aerial between balboa park and daly city,"[red,yellow,green,blue]",72.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 93.0, 'nLongBars': 90, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 281.5920000000001, 'column_parameters': {'nd_params': {'a0': 3.027870967741937, 'a1': 0.7901925078043704, 'a2': 0.0329888341480783, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 2.0525650722674436}, 'strength_stiffness': {'strength': 481122.204975984, 'stiffness': 705143474.0069702, 'E': 3604.9965325919525, 'I': 3671991.71737356}}, 'model_parameters': [0.34008408191604167, 0.963178551093623, 1.7524822505311453, 0.19927246939889398, 0.14480004017767825, 1.4589592633034818, 2.547341782471514, 0.7577136122042092, 0.008283337423905008, 6.0723855514199485, 0.8045086300932636, 0.02038017440592366, 3.9082317285672223, 1.5018151954224042], 'min_error': 0.05294619870584147, 'failure_mode': 'Shear'}]",0.05294619870584147,Shear
1016,-122.45979726359194,37.71007879916091,"[daly,balb]",as_16,balbpark_daly_aerial,p_007,aerial between balboa park and daly city,"[red,yellow,green,blue]",82.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 93.0, 'nLongBars': 90, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 305.13599999999997, 'column_parameters': {'nd_params': {'a0': 3.281032258064516, 'a1': 0.7901925078043704, 'a2': 0.0329888341480783, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.954331821340169}, 'strength_stiffness': {'strength': 505305.5078174021, 'stiffness': 650735282.4070933, 'E': 3604.9965325919525, 'I': 3671991.71737356}}, 'model_parameters': [0.3068579816017967, 0.9554062137067776, 1.7949826404193001, 0.20204737182715377, 0.1530823270394618, 1.207703370744261, 2.35010146632513, 0.7483953826790207, 0.009160033065425703, 6.242399733066479, 0.8228909240170074, 0.018747187314618628, 3.954155673725699, 1.499385471484103], 'min_error': 0.053698116382584316, 'failure_mode': 'Shear'}]",0.053698116382584316,Shear
1017,-122.4596109026595,37.710053952194805,"[daly,balb]",as_16,balbpark_daly_aerial,p_008,aerial between balboa park and daly city,"[red,yellow,green,blue]",82.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 52, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 297.03599999999983, 'column_parameters': {'nd_params': {'a0': 4.125499999999998, 'a1': 0.7617187500000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.3514940751364608}, 'strength_stiffness': {'strength': 328041.77348497283, 'stiffness': 240152386.5957342, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.8585638967271635, 0.9992596045425061, 1.037677233618017, 0.4144036038870795, 0.47067497277932346, 3.8422101050805204, 1.5704618715863063, 0.8097442856825188, 0.012174206602671765, 6.726604770871644, 0.29691201813843704, 0.013204739402172707, 5.740734914513135, 0.390186690561559], 'min_error': 0.05217732200013901, 'failure_mode': 'Flexure'}]",0.05217732200013901,Flexure
1018,-122.45935519494338,37.71004486974933,"[daly,balb]",as_16,balbpark_daly_aerial,p_009,aerial between balboa park and daly city,"[red,yellow,green,blue]",64.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 52, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 304.8960000000002, 'column_parameters': {'nd_params': {'a0': 4.234666666666669, 'a1': 0.7617187500000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.316653528095591}, 'strength_stiffness': {'strength': 336722.230869236, 'stiffness': 233961430.47088325, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.8812806563377502, 0.9992768316714713, 1.0647463968104673, 0.403933286692443, 0.4720940931563253, 3.7580211756686115, 1.6048463420371315, 0.8120007246829932, 0.012083139366734203, 6.8287514005673815, 0.299660529077474, 0.012800980331389171, 5.729183723823868, 0.3854330339813692], 'min_error': 0.053029217700325405, 'failure_mode': 'Flexure'}]",0.053029217700325405,Flexure
1019,-122.45909945709506,37.71004277555894,"[daly,balb]",as_16,balbpark_daly_aerial,p_010,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 52, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 262.53599999999983, 'column_parameters': {'nd_params': {'a0': 3.6463333333333314, 'a1': 0.7617187500000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4886731977604106}, 'strength_stiffness': {'strength': 297813.189576582, 'stiffness': 271710943.6604904, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.3054892584681541, 0.9545438415798364, 1.7996573056761564, 0.19775827119612538, 0.17260968764702178, 0.5894243743705444, 1.6906735163560627, 0.7651580123275475, 0.010792560713954317, 6.563666836818999, 0.8394055237532616, 0.015493172873339109, 3.880766781899988, 1.2709248765747456], 'min_error': 0.056388577559841266, 'failure_mode': 'Shear'}]",0.056388577559841266,Shear
1020,-122.45884384069448,37.7100392531131,"[daly,balb]",as_16,balbpark_daly_aerial,p_011,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 48, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 253.95600000000013, 'column_parameters': {'nd_params': {'a0': 3.5271666666666683, 'a1': 0.7031250000000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4181957716114848}, 'strength_stiffness': {'strength': 290990.2393816078, 'stiffness': 280890801.18150556, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2884766565378302, 0.9582667896262889, 1.7669831044496724, 0.20865169291284075, 0.19300522105247167, 0.7249044060755625, 1.7171569567676725, 0.7547779655310596, 0.010891315802067427, 6.330873069462533, 0.8500904877458452, 0.014916941752153754, 3.908261533311211, 1.2046759842403745], 'min_error': 0.056820325468690216, 'failure_mode': 'Shear'}]",0.056820325468690216,Shear
1021,-122.45858831429827,37.71004019519937,"[daly,balb]",as_16,balbpark_daly_aerial,p_012,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 48, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 267.1559999999997, 'column_parameters': {'nd_params': {'a0': 3.710499999999996, 'a1': 0.7031250000000001, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.3688185877935015}, 'strength_stiffness': {'strength': 301487.0858354143, 'stiffness': 267012173.8042587, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.26593885254120636, 0.9517415295766296, 1.8008859791566916, 0.22229283105762698, 0.2003338956770573, 0.5743281526625974, 1.6097453703766447, 0.7449032619682259, 0.01149266902900106, 6.440387222266119, 0.8661684486789006, 0.01371350301948429, 3.9652087291485967, 1.2258236874446045], 'min_error': 0.057239145413708004, 'failure_mode': 'Shear'}]",0.057239145413708004,Shear
1022,-122.45833294672173,37.71004401566829,"[daly,balb]",as_16,balbpark_daly_aerial,p_013,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 266.13599999999997, 'column_parameters': {'nd_params': {'a0': 3.696333333333333, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5764874923157293}, 'strength_stiffness': {'strength': 300675.96588216576, 'stiffness': 268035531.8515739, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.3324027092160546, 0.9533411459839888, 1.8193553613591673, 0.18424466264282574, 0.14937024250042333, 0.5088900105569643, 1.7026105980703141, 0.7794491236138396, 0.01046845186705285, 6.749330251399152, 0.8224905789096203, 0.016524667370696654, 3.8303810871725354, 1.3274740689610698], 'min_error': 0.05580628227865618, 'failure_mode': 'Shear'}]",0.05580628227865618,Shear
1023,-122.45807783510519,37.71005164687723,"[daly,balb]",as_16,balbpark_daly_aerial,p_014,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 262.8960000000002, 'column_parameters': {'nd_params': {'a0': 3.651333333333336, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5901132058173324}, 'strength_stiffness': {'strength': 298099.4672071407, 'stiffness': 271338872.80464673, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.33826145907947386, 0.9548788880878792, 1.8112500042682842, 0.1816954839136451, 0.1476634801631393, 0.5480209403875597, 1.731426677364278, 0.7816565493259579, 0.010318561889259762, 6.7220386610585265, 0.8187355746035798, 0.016818612770956108, 3.8180424988079427, 1.3238369742102751], 'min_error': 0.05569478252871712, 'failure_mode': 'Shear'}]",0.05569478252871712,Shear
1024,-122.45782313547593,37.710064025699246,"[daly,balb]",as_16,balbpark_daly_aerial,p_015,aerial between balboa park and daly city,"[red,yellow,green,blue]",74.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 257.4359999999997, 'column_parameters': {'nd_params': {'a0': 3.575499999999996, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.613615838008565}, 'strength_stiffness': {'strength': 293757.5898103383, 'stiffness': 277093740.98747087, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.34814549375254505, 0.9574480560678073, 1.7976686386767862, 0.17761031408983877, 0.14482034223013365, 0.6147435585962165, 1.78086745620979, 0.7852987697389227, 0.01006552894752159, 6.676184551482065, 0.8124764333087373, 0.017313446614414422, 3.7978384165635846, 1.3177781846749328], 'min_error': 0.055503761013468406, 'failure_mode': 'Shear'}]",0.055503761013468406,Shear
1025,-122.45757252617543,37.710081785985395,"[daly,balb]",as_16,balbpark_daly_aerial,p_016,aerial between balboa park and daly city,"[red,yellow,green,blue]",73.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 261.7080000000003, 'column_parameters': {'nd_params': {'a0': 3.634833333333338, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5951685033339258}, 'strength_stiffness': {'strength': 297154.7510262981, 'stiffness': 272570591.28819287, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.34041092136788487, 0.9554402945414683, 1.8082865421307919, 0.18078376152848416, 0.14704128796680502, 0.5624543123800648, 1.7420889501072163, 0.7824574323992665, 0.010263552251374403, 6.712047899303479, 0.8173662646635396, 0.016926335977918733, 3.813582800846352, 1.32251150622899], 'min_error': 0.05565355730747361, 'failure_mode': 'Shear'}]",0.05565355730747361,Shear
1026,-122.4573228482126,37.710105768639885,"[daly,balb]",as_16,balbpark_daly_aerial,p_017,aerial between balboa park and daly city,"[red,yellow,green,blue]",73.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 275.82000000000016, 'column_parameters': {'nd_params': {'a0': 3.8308333333333358, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.5371190276619615}, 'strength_stiffness': {'strength': 308376.83414418605, 'stiffness': 258624843.39370033, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.31492102718813, 0.9486892136130326, 1.8437762930670845, 0.1923826702082003, 0.15455457279968204, 0.3938890745977555, 1.6186920796039717, 0.7726563566024974, 0.010915155278733988, 6.831340775681892, 0.8338863871545018, 0.015644795648300847, 3.868737363977562, 1.3386076290489082], 'min_error': 0.056131702412168916, 'failure_mode': 'Shear'}]",0.056131702412168916,Shear
1027,-122.45691570083744,37.71016158127774,"[daly,balb]",as_16,balbpark_daly_aerial,p_017_a,aerial between balboa park and daly city,"[red,yellow,green,blue]",96.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 64, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 274.6080000000002, 'column_parameters': {'nd_params': {'a0': 3.8140000000000023, 'a1': 0.9375, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.741444293952216}, 'strength_stiffness': {'strength': 307413.03278797294, 'stiffness': 259766300.7081018, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.38549967444934563, 0.9505583535608332, 1.8611692183775188, 0.16175539364176425, 0.10323590930008653, 0.32478433417475955, 1.7065072910920573, 0.8079294660995718, 0.009886668801528404, 7.1104799082766785, 0.7894583452301915, 0.01847735961112954, 3.7286594476293344, 1.4366376049589575], 'min_error': 0.054716210355947544, 'failure_mode': 'Shear'}]",0.054716210355947544,Shear
1028,-122.4565141609885,37.71023879717298,"[daly,balb]",as_16,balbpark_daly_aerial,p_018,aerial between balboa park and daly city,"[red,yellow,green,blue]",120.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 291.5519999999999, 'column_parameters': {'nd_params': {'a0': 4.049333333333332, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.4721537039470962}, 'strength_stiffness': {'strength': 321985.33222602925, 'stiffness': 244669576.28433517, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.2876548317997496, 0.9411745261513822, 1.8833039318434242, 0.20682697209387296, 0.16291493994486578, 0.2056098676851247, 1.4807195084150537, 0.7617663659674624, 0.011644406570759474, 6.9714630936156095, 0.852270922620543, 0.014216381532750639, 3.9299490993554747, 1.3538478080129648], 'min_error': 0.05666619230966635, 'failure_mode': 'Shear'}]",0.05666619230966635,Shear
1029,-122.45626034899217,37.7102996529443,"[daly,balb]",as_16,balbpark_daly_aerial,p_019,aerial between balboa park and daly city,"[red,yellow,green,blue]",98.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 271.95600000000013, 'column_parameters': {'nd_params': {'a0': 3.7771666666666683, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.552589260967276}, 'strength_stiffness': {'strength': 305304.12090952625, 'stiffness': 262299431.91122988, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.32189133739908654, 0.9505551659506905, 1.8339979320758333, 0.18904553995995613, 0.1524714169610211, 0.4394320914637912, 1.6517886471652172, 0.7754009439662566, 0.010737163602405016, 6.79853389692649, 0.8293090937568734, 0.01599610045150577, 3.853173640483356, 1.3341085057959214], 'min_error': 0.05600323247241202, 'failure_mode': 'Shear'}]",0.05600323247241202,Shear
1030,-122.45600996940468,37.71036889261111,"[daly,balb]",as_16,balbpark_daly_aerial,p_020,aerial between balboa park and daly city,"[red,yellow,green,blue]",77.0,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 249.9480000000001, 'column_parameters': {'nd_params': {'a0': 3.471500000000001, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.6470011590989546}, 'strength_stiffness': {'strength': 287803.01509472454, 'stiffness': 285394979.37511176, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.3617181481324666, 0.9609241880307805, 1.7792083692190823, 0.1724625092801459, 0.14099170442669376, 0.7079115798875136, 1.850549171519589, 0.7901281292226704, 0.00971766396138734, 6.6134996093875404, 0.804039038568339, 0.01799097006369809, 3.7713853310758156, 1.3096388980405662], 'min_error': 0.05523512761615127, 'failure_mode': 'Shear'}]",0.05523512761615127,Shear
1031,-122.45576671977298,37.71044551533081,"[daly,balb]",as_16,balbpark_daly_aerial,p_021,aerial between balboa park and daly city,"[red,yellow,green,blue]",76.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 237.72000000000003, 'column_parameters': {'nd_params': {'a0': 3.301666666666667, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.704593651071075}, 'strength_stiffness': {'strength': 278079.11824342515, 'stiffness': 300075316.7796166, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.38388689504711676, 0.9664753398497175, 1.749503948434705, 0.1652837279764488, 0.13492747706436614, 0.8644883260360584, 1.9693442609607552, 0.797572879880279, 0.009147134770377981, 6.511190429449251, 0.7906513663163118, 0.019094426824621303, 3.7315334454345495, 1.297676924757824], 'min_error': 0.05477869003847183, 'failure_mode': 'Shear'}]",0.05477869003847183,Shear
1032,-122.45552464320808,37.71053139184672,"[daly,balb]",as_16,balbpark_daly_aerial,p_022,aerial between balboa park and daly city,"[red,yellow,green,blue]",76.5,piles,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 72, 'nLongBars': 56, 'dLongBars': 2.25, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 222.9359999999997, 'column_parameters': {'nd_params': {'a0': 3.096333333333329, 'a1': 0.8203125, 'a2': 0.04261057744126781, 'a3': 0.1, 'a4': 0.2222222222222222, 'a5': 1.779840727291624}, 'strength_stiffness': {'strength': 266322.6502151612, 'stiffness': 319974810.2812043, 'E': 3604.9965325919525, 'I': 1319167.3216129686}}, 'model_parameters': [0.41055202518954015, 0.972962639582806, 1.714396993127618, 0.15886604928890413, 0.12793911991847653, 1.0618919634336275, 2.1221134865411466, 0.8057668596760073, 0.008449551413658213, 6.386054403356265, 0.7751791291191152, 0.020423151693501958, 3.6894653864892653, 1.2923119298026888], 'min_error': 0.05419440291739963, 'failure_mode': 'Shear'}]",0.05419440291739963,Shear
